Power Rating,Team,Modeled Win %,Games,Win %,Avg Score Dff,Schedule Difficulty,Modeled vs Actual,% Games <= 5pt Loss
222,Go Monstars,0.6122251181065829,20,0.5,3.15,0.5329170688700584,0.11222511810658287,0.1
223,zrose,0.6111943453740408,28,0.6071428571428571,4.285714285714286,0.49751887693824953,0.004051488231183731,0.14285714285714285
224,Comet,0.6099625079423672,12,0.75,7.25,0.4202424995423029,-0.14003749205763283,0.08333333333333333
225,Great Lakes Lunkers,0.6099568819695976,30,0.6,3.566666666666667,0.5279741142469226,0.009956881969597653,0.06666666666666667
226,HERB 13,0.6098593492627665,24,0.5833333333333334,2.375,0.5506074790647365,0.026526015929433155,0.16666666666666666
227,CSP,0.6098514485803446,20,0.65,5.65,0.45747847097723937,-0.040148551419655454,0.1
228,Known Ballerz,0.6095111270670572,44,0.5454545454545454,2.227272727272727,0.5491240283764846,0.06405658161251182,0.1590909090909091
229,10Rekt,0.6086986729857682,42,0.5952380952380952,3.8333333333333335,0.5043826879530018,0.013460577747672953,0.14285714285714285
230,Dubs Dubs,0.6080001254302863,13,0.5384615384615384,2.0,0.5680448681189672,0.06953858696874782,0.15384615384615385
231,Happy Hiney,0.607203762195982,42,0.5952380952380952,1.9285714285714286,0.5539588940360288,0.011965666957886811,0.14285714285714285
232,Lightning Jo I,0.6070418835847733,12,0.75,5.666666666666667,0.4666680813011797,-0.1429581164152267,0.08333333333333333
233,Thyssen Lions,0.6053388252481869,40,0.525,-1.8,0.6525598696386956,0.08033882524818692,0.05
234,The B Team,0.6046897026308182,44,0.5,-1.2727272727272727,0.6400803630032783,0.10468970263081823,0.09090909090909091
235,Green Hair Invasion,0.6037122153289167,42,0.5952380952380952,-0.35714285714285715,0.6127701642086362,0.008474120090821491,0.14285714285714285
236,TKS Silver Spoons,0.6032344458518776,12,0.5833333333333334,4.083333333333333,0.5053612622819221,0.019901112518544206,0.08333333333333333
237,WillGetBuckets,0.6020986007000181,35,0.6571428571428571,4.6,0.4752587044742375,-0.05504425644283906,0.14285714285714285
238,Green Rockets,0.6019876535509274,41,0.5121951219512195,1.2682926829268293,0.569071826150349,0.0897925315997079,0.12195121951219512
239,Smup 22,0.6012752719497404,41,0.5121951219512195,-1.5365853658536586,0.644115464219125,0.08908014999852087,0.12195121951219512
240,PJH Showtime Shooters,0.6005869128438935,43,0.5813953488372093,2.511627906976744,0.5287931209655024,0.019191564006684203,0.11627906976744186
241,29Rekt,0.6004015772532001,7,0.5714285714285714,6.571428571428571,0.4459110664192016,0.028973005824628695,0.2857142857142857
242,ALF Pasco Bulldogs,0.5991559087852572,43,0.5116279069767442,2.511627906976744,0.5294773047483518,0.08752800180851295,0.18604651162790697
243,[VBA] Moonshots,0.5989523912484134,23,0.6086956521739131,6.826086956521739,0.4319807537376731,-0.009743260925499708,0.08695652173913043
244,Phantom,0.5983852343177298,18,0.5,0.2222222222222222,0.6016499600650824,0.09838523431772983,0.16666666666666666
245,Smup 18,0.5981935549945346,43,0.6511627906976745,2.9069767441860463,0.5143878002341553,-0.05296923570313983,0.023255813953488372
246,Smup 23,0.5978772431636636,43,0.627906976744186,6.488372093023256,0.4158507315582677,-0.03002973358052241,0.23255813953488372
247,Smup 39,0.5969478926435451,44,0.5909090909090909,4.0,0.48425298718671694,0.006038801734454147,0.1590909090909091
248,Cets On Court,0.5959490658458241,32,0.59375,1.9375,0.5393511931905965,0.0021990658458240775,0.125
249,PJH The Ball Hawks,0.5952449818107275,43,0.5813953488372093,1.0930232558139534,0.5652640305877134,0.013849632973518156,0.13953488372093023
250,Red Apes,0.5948416051921498,39,0.5897435897435898,5.794871794871795,0.43688986485075704,0.005098015448560034,0.10256410256410256
251,16Rekt,0.5946007773488066,41,0.6097560975609756,3.1707317073170733,0.5066448324548541,-0.015155320212169032,0.07317073170731707
252,AMAR03,0.5943009017301122,44,0.5681818181818182,1.6590909090909092,0.5493592770923771,0.026119083548293953,0.13636363636363635
253,36Rekt,0.5939500395723655,7,0.7142857142857143,5.428571428571429,0.47209929205832324,-0.12033567471334883,0.0
254,House Mavericks,0.5931124201857839,31,0.6451612903225806,3.967741935483871,0.4845060996420941,-0.05204887013679671,0.12903225806451613
255,liusengseng,0.5910122169010064,24,0.5416666666666666,1.5416666666666667,0.5551529097869282,0.04934555023433973,0.125
256,Core4CT,0.5906882427396157,7,0.5714285714285714,2.7142857142857144,0.5453993989054838,0.019259671311044335,0.2857142857142857
257,Space Cowboys,0.5903022676323024,32,0.59375,2.4375,0.5264096815774036,-0.0034477323676975757,0.15625
258,groope mojo jv,0.5885238940000638,25,0.64,3.4,0.49594755769471294,-0.05147610599993624,0.12
259,08Rekt,0.5880815931972984,30,0.6,3.7,0.48767299350134113,-0.01191840680270162,0.1
260,Solami Shooters,0.5878536525341141,14,0.5714285714285714,5.071428571428571,0.4553783830887167,0.01642508110554275,0.14285714285714285
261,asapuri,0.5873526348628294,44,0.5454545454545454,2.1818181818181817,0.5216611404180561,0.04189808940828399,0.18181818181818182
262,PJH Net Rippers,0.5866217446985429,44,0.5454545454545454,2.3863636363636362,0.5188530274225766,0.04116719924399748,0.18181818181818182
263,32Rekt,0.5862677828219273,7,0.5714285714285714,3.4285714285714284,0.5164044138139865,0.014839211393355867,0.14285714285714285
264,Dubai Rangers,0.5862632100946341,32,0.625,3.5625,0.48510619881763867,-0.03873678990536589,0.09375
265,BBS Mouthbreathers,0.5862167462153562,7,0.7142857142857143,5.571428571428571,0.456190691103756,-0.12806896807035806,0.0
266,FaFa,0.5856397086778942,18,0.6111111111111112,3.5,0.49248003594447254,-0.025471402433216994,0.1111111111111111
267,Rokets,0.5851887292381688,12,0.5,2.8333333333333335,0.5208711457436718,0.08518872923816878,0.3333333333333333
268,HERB 9,0.5848921926052182,25,0.6,3.8,0.4893526460976827,-0.015107807394781791,0.16
269,ShaunsTake,0.584739376119749,44,0.6363636363636364,3.590909090909091,0.4819102869277257,-0.05162426024388733,0.09090909090909091
270,Ball Sol Hard University,0.5845586353554203,31,0.5806451612903226,4.064516129032258,0.4714285664382686,0.003913474065097677,0.16129032258064516
271,Poochi Ballers,0.5843774153494281,29,0.5862068965517241,4.0344827586206895,0.47212304607336414,-0.0018294812022959794,0.10344827586206896
272,The Basketballs,0.5842121379289079,12,0.5833333333333334,2.25,0.5343182076895658,0.0008788045955745449,0.16666666666666666
273,Smup 85,0.5841190366338,32,0.5625,3.0625,0.49614852953425354,0.02161903663380005,0.125
274,San Diego Dragonz,0.5826034462231167,39,0.48717948717948717,-3.4871794871794872,0.6762753583236686,0.09542395904362949,0.15384615384615385
275,Smup 86,0.5825251533741358,32,0.5625,2.125,0.529841650706149,0.020025153374135796,0.0625
276,Bears Destroyers,0.5813006905026883,44,0.5681818181818182,3.1818181818181817,0.4911246033904941,0.013118872320870056,0.13636363636363635
277,Nothing But Net,0.5808922220792282,44,0.5,2.409090909090909,0.5123733572428535,0.0808922220792282,0.1590909090909091
278,Smup 6,0.580184776409838,44,0.5227272727272727,3.590909090909091,0.48152062106924665,0.0574575036825653,0.09090909090909091
279,Big Ball Gang,0.579630408741086,31,0.6129032258064516,3.838709677419355,0.4955292921994799,-0.03327281706536567,0.06451612903225806
280,GL Bollywood Dance,0.5782305169591668,7,0.7142857142857143,4.571428571428571,0.47529491275406793,-0.13605519732654747,0.0
281,Dream Team,0.577669942835671,44,0.5227272727272727,2.2954545454545454,0.5121785059568462,0.05494267010839826,0.13636363636363635
282,GORILLAS,0.5771884216027434,44,0.6363636363636364,3.2954545454545454,0.48553737170576705,-0.059175214760892936,0.11363636363636363
283,qqnaruto1,0.5761859683929036,12,0.5833333333333334,2.5,0.5200113157170728,-0.007147364940429779,0.08333333333333333
284,Smup 38,0.5742673029744066,42,0.6666666666666666,4.9523809523809526,0.4444538031117552,-0.09239936369225998,0.09523809523809523
285,Shamballs,0.5739389731117849,19,0.47368421052631576,1.2105263157894737,0.546401353682535,0.10025476258546911,0.3157894736842105
286,Tampines Lakers,0.5736072365633355,22,0.7272727272727273,3.0,0.4914633076370177,-0.15366549070939184,0.045454545454545456
287,39Rekta,0.5731967090217945,6,0.6666666666666666,3.8333333333333335,0.49510458487664805,-0.09346995764487209,0.16666666666666666
288,Bhibago Bulls,0.5722224293292391,39,0.6153846153846154,3.1794871794871793,0.48915218722186654,-0.04316218605537636,0.05128205128205128
289,Smup 45,0.5719962686525839,43,0.5813953488372093,0.8604651162790697,0.5484771650464558,-0.00939908018462543,0.046511627906976744
290,The Monstars,0.5719475893524567,31,0.5161290322580645,0.06451612903225806,0.5705573765824049,0.05581855709439221,0.1935483870967742
291,Goon Squad 2,0.5714265839196749,25,0.72,3.08,0.4869392716928753,-0.14857341608032504,0.0
292,Kathmandu Jokers,0.5705835797666541,18,0.6666666666666666,3.0555555555555554,0.49000551335176645,-0.09608308690001255,0.05555555555555555
293,kkwk,0.5699256801957381,19,0.5263157894736842,4.0,0.4636520902954657,0.0436098907220539,0.2631578947368421
294,Flying Steps,0.5694282483416658,44,0.6136363636363636,2.9545454545454546,0.48871172267606133,-0.044208115294697814,0.06818181818181818
295,HERB 4,0.5687958426884817,36,0.4722222222222222,1.2777777777777777,0.5354372430748919,0.0965736204662595,0.1111111111111111
296,ADV,0.5682576157833034,42,0.5,0.023809523809523808,0.5663313354712841,0.06825761578330336,0.11904761904761904
297,Wolfpack,0.5666416668452176,24,0.5416666666666666,0.7083333333333334,0.5470014360516272,0.02497500017855092,0.20833333333333334
298,06Rekt,0.5665148917993196,44,0.5454545454545454,1.2272727272727273,0.5313020877323726,0.02106034634477416,0.20454545454545456
299,Smup 40,0.5659217016599746,41,0.6097560975609756,2.097560975609756,0.5066551835874128,-0.04383439590100102,0.07317073170731707
300,neko,0.5655001996522443,41,0.36585365853658536,-2.073170731707317,0.6255395953346538,0.19964654111565894,0.2682926829268293
301,PJH Oregon Ducks,0.5652933343695944,31,0.5161290322580645,2.0,0.5104989629202203,0.04916430211152989,0.0967741935483871
302,Funbari Kaizoku,0.5652265551800855,31,0.5483870967741935,1.6129032258064515,0.5224053210659056,0.01683945840589196,0.12903225806451613
303,Jam,0.5647079421553627,24,0.5,0.875,0.5453066342919216,0.06470794215536269,0.25
304,THE WILD,0.5627742405710787,11,0.5454545454545454,2.1818181818181817,0.5142662972077618,0.017319695116533307,0.0
305,PJH  Super Sonic Blast,0.5626694517815536,44,0.5227272727272727,1.1590909090909092,0.5328726874178332,0.03994217905428088,0.06818181818181818
306,markea,0.5616311130604191,25,0.64,1.28,0.5298358089871446,-0.07836888693958088,0.16
307,Singapore Stingers,0.5606604000552993,43,0.5581395348837209,1.3488372093023255,0.5236356231927598,0.002520865171578346,0.13953488372093023
308,Prague Goats,0.5604481847624255,44,0.5681818181818182,1.4318181818181819,0.5204518237317213,-0.007733633419392705,0.11363636363636363
309,Silent Assassins,0.5598200079535379,42,0.5476190476190477,4.761904761904762,0.42619170621711755,0.012200960334490252,0.16666666666666666
310,38Rekt,0.5592656898684374,7,0.2857142857142857,2.2857142857142856,0.5152386026050323,0.2735514041541517,0.42857142857142855
311,Williams 7,0.5568047761967491,7,0.7142857142857143,4.857142857142857,0.4360739978390232,-0.15748093808896524,0.0
312,PhoCapital,0.5564513935528163,19,0.5789473684210527,1.4210526315789473,0.5219329525729005,-0.0224959748682364,0.05263157894736842
313,Smup 64,0.555998365544042,44,0.5454545454545454,1.4090909090909092,0.5153373766690158,0.010543820089496614,0.09090909090909091
314,Crumpet,0.5559560141626388,42,0.47619047619047616,-1.119047619047619,0.5846137981880837,0.07976553797216268,0.14285714285714285
315,Swaps Squad,0.5556733260282014,12,0.4166666666666667,-1.4166666666666667,0.6034276620697072,0.13900665936153472,0.16666666666666666
316,Rarrii,0.5556244943591309,44,0.5909090909090909,2.590909090909091,0.48135001152192913,-0.03528459654996008,0.13636363636363635
317,Smup 46,0.5552627563374835,40,0.575,3.05,0.4670846726004216,-0.0197372436625165,0.175
318,Hoopers Three,0.5550842726940507,6,0.5,2.8333333333333335,0.4981233242646053,0.055084272694050695,0.0
319,closefam,0.554979666754315,13,0.6923076923076923,4.3076923076923075,0.4730988925259026,-0.1373280255533773,0.23076923076923078
320,Smup 54,0.5543347952860994,43,0.5116279069767442,1.3488372093023255,0.5158656123989315,0.042706888309355207,0.11627906976744186
321,Brickell Bay Ballers C,0.5541328327310299,37,0.5405405405405406,2.135135135135135,0.4933673319462745,0.013592292190489297,0.08108108108108109
322,Hype Squaw,0.5540698334586039,32,0.59375,0.9375,0.5298107324505041,-0.039680166541396056,0.15625
323,Prague LUNAtics,0.5535049143764655,41,0.5609756097560976,2.1219512195121952,0.49392314600077175,-0.007470695379632075,0.12195121951219512
324,Philadelphia Phalcons,0.5531547962177473,44,0.4772727272727273,0.11363636363636363,0.5516332321128904,0.07588206894502003,0.13636363636363635
325,Paris Foxes,0.5525056192784074,20,0.55,0.8,0.5353874311809856,0.0025056192784073117,0.1
326,ShadowSide Minors B,0.5512338310991558,20,0.6,2.1,0.49527125062076216,-0.048766168900844176,0.2
327,Smup 11,0.5507548619366377,30,0.7,4.733333333333333,0.42545300047584284,-0.14924513806336226,0.0
328,37Rekt,0.550658343714186,7,0.5714285714285714,-0.8571428571428571,0.5882025515196917,-0.020770227714385414,0.0
329,Virtual Ballers,0.5492878273326917,7,0.42857142857142855,0.14285714285714285,0.565164500304331,0.12071639876126311,0.0
330,Btown Going Merry,0.5489934820621107,20,0.65,1.15,0.5220934198802694,-0.10100651793788928,0.05
331,Crypto Whales,0.5484638749797579,7,0.5714285714285714,1.5714285714285714,0.5224714853538266,-0.022964696448813493,0.2857142857142857
332,Highlanders7,0.5477132405672697,32,0.625,3.34375,0.4531622648009792,-0.07728675943273033,0.125
333,Smup 24,0.5477004281591884,42,0.4523809523809524,-4.095238095238095,0.665316933217006,0.09531947577823602,0.047619047619047616
334,SatoshiArmy,0.545860099229694,20,0.45,3.5,0.4563162747744731,0.09586009922969402,0.3
335,Los Hoopers,0.5456357334327918,43,0.4418604651162791,-1.7209302325581395,0.5944146392964337,0.10377526831651274,0.18604651162790697
336,CFS Griffins,0.5451634776622353,31,0.5483870967741935,1.8709677419354838,0.49782039415603196,-0.0032236191119582314,0.1935483870967742
337,FaFaXII,0.5443586027141865,44,0.5909090909090909,0.25,0.5365292918970058,-0.04655048819490448,0.045454545454545456
338,SOWK,0.543668703904215,20,0.45,-1.9,0.6014790493759816,0.09366870390421494,0.05
339,TONGTU,0.5432694433914472,30,0.5333333333333333,1.9333333333333333,0.49072744379840627,0.0099361100581139,0.1
340,Leeward Drop Bears,0.5431974026661751,5,0.4,1.2,0.5332145583663982,0.1431974026661751,0.4
341,PJH Fast and Furious,0.5429751748757482,42,0.5476190476190477,2.238095238095238,0.48077997481393836,-0.004643872743299471,0.07142857142857142
342,Smup 66,0.5422301085254736,44,0.5454545454545454,0.6818181818181818,0.5242111861814622,-0.0032244369290718167,0.022727272727272728
343,ApoGee Academy,0.5422236582735668,44,0.5681818181818182,1.3863636363636365,0.5073729553736914,-0.025958159908251455,0.045454545454545456
344,TeamX,0.5421045305180708,30,0.6333333333333333,0.3333333333333333,0.5350512391367772,-0.09122880281526247,0.1
345,Smup 5,0.5410051149922948,42,0.42857142857142855,-1.1428571428571428,0.5757941504298808,0.11243368642086621,0.21428571428571427
346,Clown of frustration,0.5409840067184428,43,0.5116279069767442,0.7209302325581395,0.5217639365595002,0.029356099741698616,0.16279069767441862
347,PJH Basketball Boomers,0.5409165469044928,43,0.4883720930232558,1.2325581395348837,0.5067900486635325,0.05254445388123696,0.09302325581395349
348,Bitouq ventures,0.5397731407866445,32,0.40625,-4.1875,0.6553066761978916,0.1335231407866445,0.09375
349,mvp93,0.5397003146274101,44,0.4772727272727273,1.7954545454545454,0.487692370162379,0.06242758735468279,0.20454545454545456
350,chaoren,0.5394242415205038,42,0.5,0.8095238095238095,0.5169782789435061,0.03942424152050383,0.07142857142857142
351,Vegas Knights,0.5388227623663138,25,0.52,1.76,0.49102455970974795,0.01882276236631375,0.16
352,Mythical RARE,0.5386711803580246,44,0.5227272727272727,0.6590909090909091,0.5196960929079216,0.01594390763075193,0.1590909090909091
353,Elite Nibbaz,0.5378270674352146,19,0.5789473684210527,-0.05263157894736842,0.5434482548123607,-0.041120300985838076,0.15789473684210525
354,Antipolo Nuts 2,0.5377822667197064,44,0.4772727272727273,0.7045454545454546,0.5191003132401245,0.06050953944697912,0.18181818181818182
355,New York Donkeys,0.5374973395031581,32,0.625,2.46875,0.47019255681795963,-0.08750266049684186,0.09375
356,35Rekt,0.5373999517687776,7,0.42857142857142855,1.0,0.5240520458125381,0.10882852319734909,0.2857142857142857
357,Gliding River,0.5373754361583817,43,0.4883720930232558,-0.9069767441860465,0.558741490155274,0.04900334313512589,0.09302325581395349
358,RahSwish,0.5372675361224359,13,0.6153846153846154,-1.0769230769230769,0.5732964650256858,-0.07811707926217948,0.0
359,34Rekt,0.5368361133864354,7,0.5714285714285714,0.7142857142857143,0.528713812373281,-0.034592458042135954,0.14285714285714285
360,jsc,0.5364571903358666,6,0.5,1.3333333333333333,0.5151674879894188,0.036457190335866585,0.3333333333333333
361,Ginger Rockets,0.5363619514374194,31,0.5483870967741935,1.1290322580645162,0.5063004056693075,-0.012025145336774123,0.06451612903225806
362,RCJH,0.5359449720124662,43,0.5116279069767442,0.9767441860465116,0.5144170637650193,0.024317065035721952,0.11627906976744186
363,Las Vegas Dynazty,0.5352608531664718,29,0.5172413793103449,-0.1724137931034483,0.5385114519917019,0.0180194738561269,0.1724137931034483
364,Los Pollos Sobrinos,0.5351905683017005,32,0.46875,-1.15625,0.5708803571208008,0.06644056830170053,0.09375
365,PJH Chicken Noodle Hoop,0.5345123522334871,43,0.5813953488372093,1.3953488372093024,0.49442359423247345,-0.04688299660372219,0.09302325581395349
366,Smup 76,0.533534871532933,32,0.625,0.4375,0.5230894799413552,-0.091465128467067,0.0
367,HERB 8,0.5334342651191735,36,0.5,1.4166666666666667,0.49199377846304476,0.03343426511917347,0.2222222222222222
368,21Rekt,0.5325903084272318,7,0.42857142857142855,6.285714285714286,0.36134990811795725,0.10401887985580321,0.42857142857142855
369,ND Heartbreakers,0.5323803639731689,42,0.6666666666666666,1.7380952380952381,0.48453268477236977,-0.13428630269349773,0.047619047619047616
370,Smup 7,0.5318149545273689,41,0.4634146341463415,1.8048780487804879,0.4810441716866549,0.06840032038102745,0.14634146341463414
371,Liquid Lakers,0.5309992330174382,25,0.52,0.56,0.51624095178595,0.010999233017438215,0.04
372,PJH Speed Demons,0.5309759356022059,44,0.45454545454545453,3.0454545454545454,0.46412296730851704,0.07643048105675138,0.1590909090909091
373,Great Lakes Blizzards,0.5308385038622248,32,0.5,1.9375,0.47436748281873875,0.030838503862224753,0.09375
374,JDub7,0.5302604267971861,20,0.5,1.7,0.48351027761063226,0.030260426797186102,0.15
375,0xGeekRunner,0.5294742507836179,30,0.43333333333333335,-0.03333333333333333,0.5329188779445874,0.09614091745028452,0.16666666666666666
376,Cap the hotpot,0.5289284695767101,7,0.42857142857142855,-1.4285714285714286,0.5811957155891371,0.10035704100528159,0.14285714285714285
377,Goon Squad 4,0.5289237653517526,35,0.45714285714285713,-0.05714285714285714,0.5310083490816907,0.07178090820889543,0.11428571428571428
378,Les Stringboks,0.5287992882480788,32,0.5,0.125,0.5251042738668564,0.028799288248078758,0.125
379,Smup 29,0.528388876866007,44,0.5681818181818182,2.227272727272727,0.46503414799873327,-0.03979294131581124,0.11363636363636363
380,Danger 5,0.5282596340766136,42,0.42857142857142855,1.6666666666666667,0.4810809075542048,0.09968820550518503,0.21428571428571427
381,Smup 43,0.5279420034304689,44,0.4772727272727273,0.7954545454545454,0.5045940719213834,0.05066927615774164,0.2727272727272727
382,French Bulls JT,0.5274134128437712,12,0.4166666666666667,1.4166666666666667,0.49203126637353184,0.1107467461771045,0.3333333333333333
383,Highlanders 9,0.527399101514838,31,0.45161290322580644,0.03225806451612903,0.5258959170643651,0.0757861982890316,0.16129032258064516
384,Goblin Gang,0.5266452819900066,32,0.5,0.59375,0.517602233295513,0.026645281990006597,0.1875
385,STELLA,0.5252630551028168,43,0.5813953488372093,2.186046511627907,0.46648474723448957,-0.05613229373439255,0.11627906976744186
386,Majestics Awaiss,0.5248093350632937,19,0.5263157894736842,1.7894736842105263,0.4759783000450508,-0.0015064544103904343,0.15789473684210525
387,FaFaVI,0.5241256055479314,41,0.4146341463414634,-0.36585365853658536,0.5350387631311199,0.10949145920646802,0.21951219512195122
388,Hearth and Salamander,0.5233891257614526,41,0.4634146341463415,0.926829268292683,0.4985541890547475,0.05997449161511109,0.14634146341463414
389,Big Paws,0.5233541690955138,42,0.5238095238095238,2.5714285714285716,0.45193405502737316,-0.0004553547140100367,0.11904761904761904
390,Angry Snacks,0.5232474286135931,31,0.5806451612903226,1.7096774193548387,0.4867194766626076,-0.05739773267672954,0.12903225806451613
391,The Upstarts,0.5228269959284099,32,0.46875,-0.65625,0.5422953999939109,0.054076995928409866,0.15625
392,CocoBana,0.5205661040873235,31,0.5483870967741935,0.0,0.5188300272010815,-0.027820992686869994,0.12903225806451613
393,Btown Devil Fruit,0.5203713675210577,20,0.55,3.95,0.40891003395996545,-0.02962863247894232,0.1
394,shinonome,0.5195093124763646,20,0.4,0.05,0.5231006485360553,0.11950931247636454,0.25
395,PJH Badass Boys,0.5185672825083709,43,0.5813953488372093,1.627906976744186,0.477206808736525,-0.06282806632883842,0.11627906976744186
396,Smup 81,0.5183717110847783,32,0.46875,0.5625,0.5018038274198166,0.04962171108477831,0.0625
397,Holy City Hooligans,0.5183658062461856,43,0.5581395348837209,2.0,0.4629688298592029,-0.039773728637535366,0.16279069767441862
398,Motown Solestars,0.5181011701694779,42,0.40476190476190477,-1.6904761904761905,0.5694683603654246,0.11333926540757311,0.16666666666666666
399,BTown Dragons,0.5164704511414744,11,0.45454545454545453,2.272727272727273,0.45474160701346644,0.061924996596019855,0.2727272727272727
400,Singapore Swarm,0.5146007636929631,20,0.5,-0.05,0.5164453941286002,0.014600763692963148,0.2
401,Boryoku Ballerz,0.5135088794100597,40,0.525,1.8,0.4612232661610583,-0.011491120589940285,0.125
402,The Hangmen,0.5133172803493287,42,0.40476190476190477,-2.238095238095238,0.570123892601288,0.1085553755874239,0.11904761904761904
403,Fiji Whales,0.512814786726536,20,0.55,2.7,0.4384574322166525,-0.037185213273464024,0.05
404,deeznutz,0.5126986337171788,12,0.25,-3.8333333333333335,0.6242074011218269,0.26269863371717883,0.08333333333333333
405,NA NODDERS,0.5115911251800699,25,0.52,-1.08,0.5441552782120307,-0.008408874819930134,0.16
406,Highsociety Tykes,0.5114798573958675,27,0.5555555555555556,1.4814814814814814,0.4682701125515468,-0.04407569815968804,0.037037037037037035
407,ALPHA PANDA,0.5105840122702441,32,0.53125,1.8125,0.4632079297168515,-0.02066598772975592,0.15625
408,14K Ballers,0.5098282787224213,7,0.42857142857142855,-1.7142857142857142,0.5656241158677627,0.08125685015099277,0.2857142857142857
409,ALPHA RADAR,0.5095113421780498,44,0.5681818181818182,1.0227272727272727,0.48158066390949367,-0.0586704760037684,0.18181818181818182
410,Dubs,0.5090576177533108,13,0.5384615384615384,-1.1538461538461537,0.5450608287950329,-0.029403920708227615,0.07692307692307693
411,TEAM SLAMDUNK,0.508813128122335,43,0.4883720930232558,-0.13953488372093023,0.5131415778998919,0.02044103509907924,0.2558139534883721
412,Ballerz,0.508724328727706,44,0.4772727272727273,-0.4318181818181818,0.52184488584206,0.03145160145497872,0.1590909090909091
413,NoCap,0.5085110784911501,43,0.5813953488372093,0.3953488372093023,0.497388350126468,-0.07288427034605927,0.13953488372093023
414,Goon Squad,0.5077567426636875,44,0.5,0.75,0.4958828208112948,0.0077567426636875325,0.11363636363636363
415,Brickell Bay Ballers A,0.5054189733396875,35,0.45714285714285713,0.6,0.4886636882249865,0.04827611619683042,0.3142857142857143
416,AMAR08,0.505290972058817,20,0.45,1.8,0.4537305619211801,0.055290972058817,0.15
417,Lightning Jo IIIIIII,0.5044914048026663,12,0.4166666666666667,-1.0,0.5313794849078245,0.08782473813599961,0.08333333333333333
418,Smup 47,0.5033157936958655,44,0.5,0.13636363636363635,0.4981003878311256,0.003315793695865543,0.13636363636363635
419,Haggard Hawk Hoopers,0.5026968359452254,32,0.53125,1.09375,0.4745639473499562,-0.028553164054774594,0.15625
420,Sol City DeMons,0.5025113487653481,24,0.5,-1.25,0.5563319415128959,0.002511348765348087,0.08333333333333333
421,BITMETIS,0.5010994705603279,31,0.45161290322580644,-1.5483870967741935,0.545173384299153,0.04948656733452145,0.1935483870967742
422,PatronAAA,0.5008325907099077,20,0.45,1.45,0.45984404450104766,0.0508325907099077,0.3
423,FATRUI,0.4999608749543174,37,0.5135135135135135,0.6486486486486487,0.4823809993665324,-0.013552638559196084,0.08108108108108109
424,HERB 2,0.4999172671020608,37,0.32432432432432434,-0.7297297297297297,0.531035009931079,0.17559294277773646,0.21621621621621623
425,NVBA,0.4998372422375903,12,0.5,-4.666666666666667,0.6350017738397263,-0.0001627577624097043,0.0
426,Clutch Kings,0.49967277735900284,31,0.5806451612903226,0.5161290322580645,0.49909564486744845,-0.08097238393131978,0.06451612903225806
427,blue marines,0.49946699358544033,32,0.46875,0.3125,0.49217864744455025,0.030716993585440333,0.125
428,paxag,0.4989078231597386,20,0.65,2.05,0.43878466673388783,-0.15109217684026144,0.15
429,Highlanders2,0.49802319486375685,32,0.5,0.1875,0.49231164333462196,-0.001976805136243154,0.21875
430,The Bracketeers,0.49748569341047233,6,0.5,1.0,0.4684360450508212,-0.0025143065895276706,0.0
431,ID2 Support  Team,0.4973885491570216,44,0.5227272727272727,-0.7727272727272727,0.5201989499100891,-0.02533872357025113,0.1590909090909091
432,5000e12,0.49708414890333125,12,0.4166666666666667,-1.0833333333333333,0.5275773018483342,0.08041748223666456,0.16666666666666666
433,HERB 12,0.49574763417504836,13,0.6153846153846154,1.7692307692307692,0.4776552027243077,-0.11963698120956706,0.07692307692307693
434,HERB 6,0.49506529826496215,32,0.46875,1.03125,0.475338286250619,0.02631529826496215,0.15625
435,[VBA] SD Clippers,0.49498908506062744,32,0.53125,0.90625,0.46839240686635086,-0.03626091493937256,0.1875
436,FaFaVII,0.4939728305327387,42,0.4523809523809524,-1.9047619047619047,0.5485779358766723,0.04159187815178633,0.21428571428571427
437,Upset Squad 3,0.4924471236941568,13,0.23076923076923078,-2.230769230769231,0.5538061894193393,0.261677892924926,0.3076923076923077
438,17Rekt,0.4920538066473965,43,0.4883720930232558,-0.4186046511627907,0.504629800728113,0.0036817136241407145,0.06976744186046512
439,[VBA] Bull Mrkt Bag Holdrs,0.49170909326067047,41,0.5853658536585366,1.5121951219512195,0.4499329089851493,-0.09365676039786608,0.024390243902439025
440,Belflou Red Bears,0.49113449761860745,44,0.4772727272727273,-0.38636363636363635,0.5028746690949618,0.013861770345880153,0.18181818181818182
441,Manila Hoops,0.49106888527361603,20,0.55,-1.55,0.5362246005183164,-0.058931114726384015,0.15
442,Team Mikasa,0.49104155642213665,20,0.5,-2.45,0.560357294460782,-0.008958443577863351,0.0
443,27Rekt,0.4909953528503023,6,0.5,-0.6666666666666666,0.5088048109052301,-0.009004647149697675,0.16666666666666666
444,Smup 56,0.4900088037313317,37,0.5405405405405406,1.8108108108108107,0.43890212956149427,-0.05053173680920886,0.13513513513513514
445,Baron,0.48995406355239074,25,0.4,-1.8,0.540687864278223,0.08995406355239072,0.16
446,The Gurungs,0.4893444603443689,43,0.5581395348837209,0.4418604651162791,0.4789736579056731,-0.06879507453935202,0.09302325581395349
447,wk55,0.4892289307307146,25,0.44,-1.68,0.5365468321406669,0.049228930730714604,0.24
